

1.69032e-06	-0.00307942	-0.00620458	-0.00939597	-0.0126586	-0.0159876	-0.0193725	-0.0228008	-0.0262584	-0.0297316	-0.0332067	-0.0366712	-0.0401133	-0.0435227	-0.0468902	-0.0502078	-0.0534685	-0.0566663	-0.059796	-0.062853	-0.0658328	-0.0687313	-0.0715441	-0.0742665	-0.0768932	-0.0794184	-0.0818353	-0.0841364	-0.086313	-0.0883557	-0.0902538	-0.0919959	-0.0935697	-0.0949621	-0.0961593	-0.0971472	-0.0979112	-0.0984367	-0.0987093	-0.0987148	-0.0984396	-0.0978708	-0.0969966	-0.0958065	-0.0942913	-0.0924436	-0.0902578	-0.0877304	-0.0848599	-0.0816473	-0.0780957	-0.074211	-0.0700011	-0.0654765	-0.0606498	-0.0555359	-0.0501518	-0.0445163	-0.0386498	-0.0325746	-0.0263147	-0.0198959	-0.0133473	-0.00670266	-4.18544e-06	0.00669432	0.0133391	0.0198878	0.0263068	0.0325669	0.0386423	0.0445091	0.0501449	0.0555294	0.0606436	0.0654706	0.0699956	0.0742059	0.078091	0.0816429	0.084856	0.0877268	0.0902547	0.0924408	0.0942889	0.0958044	0.0969949	0.0978694	0.0984385	0.0987141	0.0987089	0.0984365	0.0979112	0.0971475	0.0961598	0.0949628	0.0935707	0.0919971	0.0902551	0.0883572	0.0863147	0.0841382	0.0818373	0.0794205	0.0768955	0.0742689	0.0715466	0.068734	0.0658356	0.0628559	0.059799	0.0566694	0.0534717	0.0502111	0.0468936	0.0435262	0.0401169	0.0366748	0.0332104	0.0297353	0.0262621	0.0228044	0.0193762	0.0159912	0.0126622	0.00939946	0.00620801	0.00308281	1.68747e-06	



2.95841e-06	-0.00405529	-0.00813834	-0.012259	-0.0164179	-0.0206071	-0.0248139	-0.0290231	-0.0332186	-0.0373847	-0.0415068	-0.0455714	-0.049567	-0.0534834	-0.0573126	-0.0610479	-0.0646842	-0.0682176	-0.071645	-0.0749643	-0.0781736	-0.081271	-0.0842546	-0.0871219	-0.0898699	-0.0924945	-0.0949907	-0.0973525	-0.0995725	-0.101642	-0.103552	-0.105291	-0.106847	-0.108207	-0.109358	-0.110285	-0.110972	-0.111405	-0.111568	-0.111446	-0.111023	-0.110287	-0.109222	-0.107817	-0.106061	-0.103944	-0.101459	-0.0986	-0.0953643	-0.0917508	-0.0877615	-0.0834007	-0.0786757	-0.0735967	-0.0681767	-0.0624312	-0.0563789	-0.0500407	-0.0434403	-0.0366039	-0.02956	-0.0223405	-0.0149804	-0.00752008	-6.24137e-06	0.00750765	0.0149681	0.0223284	0.0295482	0.0365924	0.0434292	0.05003	0.0563687	0.0624215	0.0681675	0.0735881	0.0786676	0.0833932	0.0877546	0.0917445	0.0953585	0.0985948	0.101454	0.10394	0.106057	0.107814	0.109219	0.110285	0.111022	0.111445	0.111567	0.111405	0.110972	0.110285	0.109359	0.108208	0.106848	0.105293	0.103554	0.101644	0.0995748	0.0973549	0.0949934	0.0924974	0.089873	0.0871253	0.0842581	0.0812747	0.0781775	0.0749684	0.0716493	0.0682221	0.0646889	0.0610528	0.0573177	0.0534887	0.0495724	0.045577	0.0415125	0.0373905	0.0332245	0.029029	0.0248199	0.0206131	0.0164239	0.012265	0.00814427	0.0040612	2.95342e-06	



4.57302e-06	-0.00502965	-0.0100734	-0.0151292	-0.0201915	-0.0252482	-0.0302832	-0.0352785	-0.0402157	-0.0450776	-0.0498481	-0.0545134	-0.0590618	-0.063484	-0.067773	-0.0719237	-0.0759329	-0.0797989	-0.0835213	-0.0871002	-0.0905364	-0.0938305	-0.0969831	-0.0999939	-0.102862	-0.105586	-0.108161	-0.110584	-0.112848	-0.114947	-0.11687	-0.118608	-0.120149	-0.12148	-0.122588	-0.123457	-0.124072	-0.124416	-0.124474	-0.124229	-0.123664	-0.122764	-0.121513	-0.119898	-0.117905	-0.115523	-0.112742	-0.109555	-0.105957	-0.101945	-0.0975184	-0.0926817	-0.0874409	-0.0818057	-0.0757894	-0.0694085	-0.0626831	-0.0556364	-0.0482954	-0.0406901	-0.032854	-0.0248242	-0.0166418	-0.00835295	-8.6367e-06	0.00833574	0.0166248	0.0248074	0.0328376	0.0406742	0.0482801	0.0556217	0.062669	0.0693951	0.0757768	0.0817939	0.0874298	0.0926715	0.097509	0.101936	0.105949	0.109548	0.112736	0.115518	0.1179	0.119894	0.12151	0.122761	0.123662	0.124227	0.124473	0.124416	0.124072	0.123457	0.122589	0.121482	0.120151	0.11861	0.116872	0.114949	0.112851	0.110587	0.108164	0.105589	0.102866	0.0999982	0.0969877	0.0938354	0.0905416	0.0871057	0.0835271	0.0798051	0.0759393	0.0719304	0.06778	0.0634914	0.0590694	0.0545213	0.0498562	0.045086	0.0402243	0.0352872	0.0302921	0.0252572	0.0202006	0.0151383	0.0100825	0.00503877	4.5653e-06	



6.5345e-06	-0.00600672	-0.0120164	-0.0180148	-0.0239891	-0.0299219	-0.0357929	-0.0415811	-0.0472657	-0.0528274	-0.0582492	-0.0635167	-0.0686185	-0.073546	-0.0782936	-0.0828578	-0.0872378	-0.091434	-0.0954487	-0.0992847	-0.102945	-0.106434	-0.109754	-0.112907	-0.115894	-0.118716	-0.12137	-0.123855	-0.126164	-0.128293	-0.130231	-0.131971	-0.133499	-0.134805	-0.135872	-0.136687	-0.137233	-0.137494	-0.137451	-0.137087	-0.136384	-0.135325	-0.133893	-0.132072	-0.129846	-0.127203	-0.12413	-0.120617	-0.116658	-0.112248	-0.107385	-0.102072	-0.0963139	-0.0901198	-0.0835034	-0.076482	-0.0690772	-0.0613149	-0.053225	-0.0448416	-0.0362028	-0.0273513	-0.0183339	-0.00920201	-1.13764e-05	0.00917934	0.0183115	0.0273292	0.0361813	0.0448206	0.0532048	0.0612955	0.0690587	0.0764644	0.0834868	0.0901043	0.0962995	0.102059	0.107373	0.112237	0.116648	0.120608	0.124122	0.127196	0.12984	0.132067	0.133889	0.135322	0.136381	0.137084	0.137449	0.137493	0.137233	0.136688	0.135873	0.134806	0.133501	0.131973	0.130234	0.128296	0.126168	0.123859	0.121375	0.11872	0.115899	0.112912	0.109759	0.10644	0.102952	0.0992917	0.0954561	0.0914419	0.0872461	0.0828666	0.0783028	0.0735558	0.0686287	0.0635273	0.0582602	0.0528388	0.0472775	0.0415932	0.0358053	0.0299345	0.0240019	0.0180277	0.0120293	0.00601975	6.52347e-06	



8.84516e-06	-0.00699027	-0.0139739	-0.0209244	-0.0278207	-0.0346395	-0.0413559	-0.0479451	-0.0543835	-0.0606501	-0.0667267	-0.0725985	-0.0782545	-0.083687	-0.0888919	-0.0938678	-0.098616	-0.10314	-0.107444	-0.111534	-0.115416	-0.119097	-0.122582	-0.125875	-0.12898	-0.131899	-0.134633	-0.137179	-0.139534	-0.141694	-0.143649	-0.145392	-0.146911	-0.148193	-0.149224	-0.149989	-0.15047	-0.15065	-0.150511	-0.150033	-0.149197	-0.147984	-0.146376	-0.144353	-0.141899	-0.138998	-0.135636	-0.131801	-0.127483	-0.122677	-0.117378	-0.111587	-0.10531	-0.0985534	-0.0913323	-0.0836647	-0.0755736	-0.0670872	-0.0582387	-0.0490663	-0.039613	-0.0299264	-0.0200593	-0.0100684	-1.44657e-05	0.0100396	0.0200308	0.0298984	0.0395856	0.0490397	0.0582131	0.0670626	0.0755501	0.0836425	0.0913115	0.0985339	0.105291	0.111571	0.117363	0.122663	0.127471	0.13179	0.135626	0.138989	0.141891	0.144346	0.14637	0.14798	0.149194	0.15003	0.150509	0.150649	0.15047	0.149989	0.149225	0.148194	0.146913	0.145395	0.143652	0.141697	0.139539	0.137184	0.134638	0.131905	0.128986	0.125881	0.122589	0.119105	0.115424	0.111543	0.107453	0.10315	0.0986264	0.0938789	0.0889036	0.0836994	0.0782675	0.0726122	0.066741	0.060665	0.054399	0.0479611	0.0413723	0.0346563	0.0278378	0.0209417	0.0139914	0.00700788	8.83022e-06	



1.15093e-05	-0.00798386	-0.0159525	-0.0238668	-0.0316972	-0.0394137	-0.0469861	-0.0543855	-0.0615855	-0.0685628	-0.0752983	-0.0817769	-0.0879881	-0.0939254	-0.0995863	-0.104972	-0.110085	-0.114933	-0.119523	-0.123864	-0.127965	-0.131835	-0.135482	-0.138914	-0.142135	-0.145151	-0.147962	-0.15057	-0.152972	-0.155163	-0.157138	-0.158886	-0.160397	-0.161659	-0.162657	-0.163375	-0.163796	-0.163901	-0.163669	-0.163082	-0.162118	-0.160756	-0.158976	-0.156756	-0.154079	-0.150924	-0.147277	-0.143122	-0.138449	-0.133247	-0.127512	-0.121243	-0.114444	-0.107122	-0.0992913	-0.0909707	-0.0821852	-0.0729652	-0.0633471	-0.0533733	-0.0430914	-0.0325547	-0.0218212	-0.0109536	-1.79106e-05	0.0109179	0.0217859	0.03252	0.0430575	0.0533404	0.0633154	0.0729348	0.0821563	0.0909434	0.0992656	0.107098	0.114422	0.121223	0.127493	0.13323	0.138433	0.143109	0.147265	0.150914	0.154069	0.156748	0.158969	0.160751	0.162114	0.163079	0.163667	0.163899	0.163795	0.163376	0.162658	0.161661	0.160399	0.158889	0.157141	0.155168	0.152977	0.150576	0.147968	0.145157	0.142142	0.138921	0.13549	0.131844	0.127975	0.123875	0.119535	0.114945	0.110098	0.104985	0.0996007	0.0939407	0.0880044	0.0817941	0.0753163	0.0685816	0.0616051	0.0544059	0.0470071	0.0394353	0.0317193	0.0238892	0.0159753	0.00800677	1.14899e-05	



1.45342e-05	-0.00899127	-0.0179595	-0.0268521	-0.0356312	-0.0442592	-0.0527003	-0.060921	-0.0688918	-0.0765872	-0.0839869	-0.0910759	-0.097844	-0.104286	-0.110402	-0.116195	-0.121672	-0.126841	-0.131714	-0.136302	-0.140618	-0.144674	-0.148481	-0.152048	-0.155384	-0.158495	-0.161384	-0.164054	-0.166502	-0.168727	-0.170721	-0.172477	-0.173983	-0.175228	-0.176196	-0.176872	-0.177236	-0.177269	-0.176951	-0.176259	-0.175172	-0.173666	-0.171718	-0.169307	-0.16641	-0.163007	-0.159078	-0.154606	-0.149578	-0.143982	-0.137812	-0.131063	-0.123739	-0.115847	-0.1074	-0.0984187	-0.088929	-0.078964	-0.0685634	-0.0577735	-0.0466471	-0.0352426	-0.023624	-0.0118598	-2.17196e-05	0.0118165	0.0235811	0.0352005	0.046606	0.0577337	0.068525	0.0789273	0.0888941	0.0983858	0.107369	0.115818	0.123712	0.131038	0.137789	0.143962	0.14956	0.15459	0.159063	0.162994	0.166399	0.169298	0.17171	0.173659	0.175166	0.176255	0.176948	0.177267	0.177235	0.176872	0.176197	0.17523	0.173986	0.17248	0.170725	0.168731	0.166508	0.16406	0.161391	0.158502	0.155392	0.152057	0.14849	0.144684	0.140629	0.136314	0.131727	0.126855	0.121687	0.116211	0.11042	0.104305	0.0978637	0.0910968	0.084009	0.0766104	0.0689161	0.0609463	0.0527265	0.0442862	0.0356589	0.0268804	0.0179881	0.00902019	1.45097e-05	



1.79328e-05	-0.0100173	-0.020004	-0.029894	-0.0396402	-0.0491975	-0.0585236	-0.0675804	-0.0763346	-0.0847586	-0.0928311	-0.100537	-0.107866	-0.114816	-0.121388	-0.127589	-0.133427	-0.138916	-0.144069	-0.148903	-0.153432	-0.157671	-0.161636	-0.165337	-0.168787	-0.171992	-0.174958	-0.17769	-0.180186	-0.182444	-0.18446	-0.186226	-0.18773	-0.18896	-0.189902	-0.190538	-0.19085	-0.190816	-0.190415	-0.189623	-0.188416	-0.186771	-0.184661	-0.182061	-0.178949	-0.175299	-0.17109	-0.166304	-0.160922	-0.154931	-0.148322	-0.141089	-0.133235	-0.124765	-0.115693	-0.10604	-0.0958334	-0.0851087	-0.073909	-0.0622849	-0.050294	-0.0380006	-0.0254744	-0.0127902	-2.59076e-05	0.0127385	0.0254233	0.0379504	0.0502451	0.0622374	0.0738633	0.085065	0.095792	0.106001	0.115657	0.124731	0.133203	0.14106	0.148295	0.154907	0.1609	0.166284	0.171073	0.175284	0.178935	0.18205	0.184651	0.186763	0.18841	0.189618	0.190411	0.190813	0.190848	0.190538	0.189903	0.188962	0.187733	0.186229	0.184465	0.18245	0.180192	0.177696	0.174966	0.172	0.168796	0.165348	0.161647	0.157683	0.153445	0.148917	0.144085	0.138932	0.133445	0.127608	0.121409	0.114838	0.10789	0.100562	0.0928576	0.0847867	0.076364	0.0676112	0.0585556	0.0492306	0.0396742	0.0299287	0.0200393	0.0100529	1.79024e-05	



2.17345e-05	-0.0110701	-0.0221026	-0.0330171	-0.0437574	-0.0542701	-0.0645063	-0.0744226	-0.083982	-0.0931543	-0.101917	-0.110254	-0.118158	-0.125626	-0.132663	-0.139278	-0.145484	-0.151296	-0.156734	-0.161814	-0.166558	-0.170983	-0.175106	-0.178943	-0.182506	-0.185807	-0.188852	-0.191646	-0.194192	-0.196486	-0.198526	-0.200303	-0.201807	-0.203026	-0.203944	-0.204544	-0.204805	-0.204707	-0.204225	-0.203336	-0.202012	-0.200228	-0.197957	-0.19517	-0.191841	-0.187943	-0.183452	-0.178346	-0.172604	-0.166211	-0.159154	-0.151427	-0.143029	-0.133966	-0.124252	-0.113907	-0.102962	-0.0914542	-0.0794304	-0.0669457	-0.0540626	-0.0408511	-0.0273873	-0.0137522	-3.05108e-05	0.0136914	0.0273271	0.040792	0.0540049	0.0668898	0.0793768	0.0914029	0.102913	0.113861	0.124209	0.133926	0.142992	0.151393	0.159123	0.166183	0.172579	0.178324	0.183433	0.187926	0.191825	0.195157	0.197946	0.200219	0.202005	0.20333	0.204221	0.204704	0.204804	0.204544	0.203945	0.203028	0.20181	0.200307	0.198531	0.196492	0.194198	0.191654	0.18886	0.185816	0.182517	0.178954	0.175118	0.170996	0.166573	0.161831	0.156751	0.151315	0.145505	0.139301	0.132687	0.125652	0.118186	0.110284	0.101948	0.0931877	0.0840172	0.0744595	0.0645448	0.0543099	0.0437985	0.0330592	0.0221453	0.0111133	2.16977e-05	



2.60273e-05	-0.0121705	-0.0242973	-0.0362855	-0.0480696	-0.059588	-0.0707848	-0.0816109	-0.0920248	-0.101993	-0.111492	-0.120504	-0.129022	-0.137046	-0.144583	-0.151643	-0.158243	-0.164403	-0.170146	-0.175493	-0.180467	-0.185091	-0.189385	-0.193368	-0.197055	-0.200459	-0.20359	-0.206454	-0.209054	-0.211389	-0.213456	-0.215248	-0.216755	-0.217963	-0.218858	-0.219421	-0.219631	-0.219466	-0.218901	-0.217909	-0.216462	-0.214532	-0.212089	-0.209102	-0.205542	-0.201379	-0.196586	-0.191137	-0.18501	-0.178185	-0.170648	-0.16239	-0.15341	-0.143713	-0.133312	-0.12223	-0.110499	-0.0981591	-0.0852614	-0.0718653	-0.0580389	-0.0438579	-0.0294047	-0.0147669	-3.56434e-05	0.0146958	0.0293344	0.0437889	0.0579716	0.0718002	0.0851988	0.0980993	0.110442	0.122177	0.133262	0.143666	0.153367	0.162351	0.170612	0.178152	0.184981	0.191111	0.196563	0.201359	0.205524	0.209087	0.212076	0.214522	0.216454	0.217902	0.218896	0.219463	0.219629	0.219421	0.218859	0.217965	0.216758	0.215252	0.213461	0.211395	0.209061	0.206462	0.2036	0.20047	0.197067	0.193381	0.1894	0.185107	0.180484	0.175511	0.170166	0.164425	0.158267	0.151668	0.144611	0.137077	0.129055	0.120539	0.111529	0.102033	0.0920665	0.0816547	0.0708306	0.0596356	0.0481187	0.0363358	0.0243484	0.0122223	2.59833e-05	



3.11619e-05	-0.013394	-0.0267411	-0.0399335	-0.0528978	-0.0655651	-0.0778727	-0.0897654	-0.101196	-0.112127	-0.12253	-0.132385	-0.141684	-0.150424	-0.158614	-0.166265	-0.173397	-0.180032	-0.186196	-0.191913	-0.197213	-0.20212	-0.206659	-0.210852	-0.214718	-0.218273	-0.221529	-0.224495	-0.227175	-0.22957	-0.231678	-0.233492	-0.235003	-0.236197	-0.237059	-0.237569	-0.237706	-0.237445	-0.236759	-0.235621	-0.233999	-0.231862	-0.229178	-0.225913	-0.222033	-0.217508	-0.212305	-0.206396	-0.199756	-0.192364	-0.184204	-0.175268	-0.165552	-0.155064	-0.143819	-0.131842	-0.119168	-0.105843	-0.0919211	-0.0774674	-0.0625553	-0.0472663	-0.0316883	-0.0159145	-4.17722e-05	0.0158312	0.0316059	0.0471853	0.0624763	0.0773909	0.0918475	0.105773	0.119102	0.131779	0.14376	0.155009	0.165501	0.175221	0.184162	0.192326	0.199722	0.206365	0.212278	0.217484	0.222013	0.225895	0.229163	0.23185	0.233989	0.235613	0.236753	0.237441	0.237703	0.237568	0.23706	0.236199	0.235006	0.233497	0.231684	0.229577	0.227183	0.224504	0.22154	0.218285	0.214732	0.210867	0.206675	0.202138	0.197233	0.191935	0.186219	0.180058	0.173426	0.166296	0.158647	0.15046	0.141722	0.132426	0.122574	0.112174	0.101246	0.0898178	0.0779275	0.065622	0.0529565	0.0399937	0.0268024	0.013456	3.11091e-05	



3.75971e-05	-0.0148191	-0.029594	-0.0442065	-0.0585792	-0.072639	-0.0863188	-0.0995584	-0.112306	-0.124518	-0.136161	-0.147211	-0.157652	-0.16748	-0.176696	-0.185311	-0.19334	-0.200804	-0.207729	-0.21414	-0.220066	-0.225535	-0.230573	-0.235205	-0.239453	-0.243335	-0.246866	-0.250058	-0.252917	-0.255445	-0.257642	-0.259502	-0.261016	-0.262172	-0.262951	-0.263335	-0.263301	-0.262823	-0.261872	-0.260418	-0.258428	-0.255869	-0.252704	-0.2489	-0.244421	-0.239234	-0.233306	-0.22661	-0.219121	-0.210818	-0.201689	-0.191728	-0.180935	-0.169321	-0.156906	-0.143721	-0.129805	-0.115208	-0.0999903	-0.0842207	-0.0679771	-0.0513445	-0.0344142	-0.0172827	-4.95039e-05	0.017184	0.0343165	0.0512483	0.0678831	0.0841295	0.0999023	0.115124	0.129725	0.143645	0.156835	0.169254	0.180873	0.19167	0.201637	0.210771	0.219078	0.226571	0.233272	0.239203	0.244394	0.248877	0.252684	0.255852	0.258414	0.260407	0.261864	0.262817	0.263297	0.263333	0.262951	0.262173	0.26102	0.259507	0.257648	0.255453	0.252926	0.250069	0.246879	0.24335	0.239469	0.235223	0.230593	0.225557	0.220091	0.214167	0.207758	0.200836	0.193375	0.185349	0.176737	0.167524	0.1577	0.147262	0.136216	0.124576	0.112367	0.0996223	0.0863853	0.072708	0.0586503	0.0442793	0.029668	0.0148939	3.75333e-05	



4.5263e-05	-0.0164009	-0.0327638	-0.0489615	-0.0649148	-0.0805485	-0.0957931	-0.110585	-0.12487	-0.138599	-0.151734	-0.164246	-0.176113	-0.187325	-0.197877	-0.207774	-0.217025	-0.225647	-0.23366	-0.241087	-0.247953	-0.254283	-0.260103	-0.265437	-0.270306	-0.274729	-0.278722	-0.282297	-0.285462	-0.28822	-0.290571	-0.29251	-0.294028	-0.295114	-0.29575	-0.295917	-0.295591	-0.294746	-0.293354	-0.291383	-0.288801	-0.285574	-0.281667	-0.277045	-0.271677	-0.265529	-0.258573	-0.250783	-0.242138	-0.232623	-0.222229	-0.210955	-0.198808	-0.185803	-0.171967	-0.157333	-0.141947	-0.125862	-0.109143	-0.0918622	-0.0740996	-0.0559426	-0.0374845	-0.018823	-5.87104e-05	0.0187059	0.0373685	0.0558283	0.0739876	0.0917532	0.109038	0.125761	0.141849	0.15724	0.171879	0.185721	0.198731	0.210883	0.222163	0.232562	0.242082	0.250732	0.258527	0.265488	0.271641	0.277014	0.281639	0.28555	0.288781	0.291367	0.293341	0.294736	0.295584	0.295912	0.295748	0.295114	0.294031	0.292514	0.290577	0.288229	0.285473	0.282311	0.278738	0.274747	0.270326	0.265459	0.260128	0.254311	0.247984	0.241121	0.233698	0.225688	0.21707	0.207822	0.197929	0.187381	0.176173	0.164309	0.151801	0.13867	0.124944	0.110663	0.0958741	0.0806322	0.0650007	0.0490493	0.032853	0.0164909	4.5186e-05	



5.40829e-05	-0.0181066	-0.0361835	-0.054094	-0.071758	-0.0890992	-0.106046	-0.122534	-0.138504	-0.153905	-0.168695	-0.182839	-0.196311	-0.209093	-0.221176	-0.232557	-0.243239	-0.253231	-0.262548	-0.271207	-0.279227	-0.286628	-0.293432	-0.299659	-0.305328	-0.310456	-0.315056	-0.319139	-0.322712	-0.325779	-0.328338	-0.330386	-0.331914	-0.33291	-0.333358	-0.333239	-0.332531	-0.331208	-0.329243	-0.326607	-0.323269	-0.319198	-0.314361	-0.308729	-0.302271	-0.294959	-0.28677	-0.277683	-0.267682	-0.256758	-0.244908	-0.232137	-0.218456	-0.203888	-0.188463	-0.17222	-0.155208	-0.137485	-0.119119	-0.100185	-0.0807637	-0.0609454	-0.0408241	-0.0204982	-6.92605e-05	0.0203601	0.040687	0.0608101	0.080631	0.100055	0.118994	0.137364	0.155091	0.172108	0.188356	0.203787	0.218362	0.232048	0.244826	0.256682	0.267612	0.277618	0.286711	0.294906	0.302223	0.308686	0.314323	0.319164	0.32324	0.326582	0.329223	0.331191	0.332518	0.33323	0.333353	0.332908	0.331915	0.33039	0.328345	0.325788	0.322725	0.319155	0.315075	0.310478	0.305354	0.299688	0.293464	0.286664	0.279266	0.271251	0.262596	0.253283	0.243295	0.232617	0.221241	0.209163	0.196385	0.182917	0.168778	0.153992	0.138595	0.122628	0.106144	0.0891999	0.0718612	0.0541992	0.0362902	0.0182142	5.39908e-05	



6.40067e-05	-0.0199188	-0.0398173	-0.0595482	-0.0790304	-0.0981864	-0.116943	-0.135234	-0.152997	-0.170179	-0.186732	-0.202618	-0.217805	-0.232271	-0.245998	-0.258978	-0.271208	-0.282689	-0.293429	-0.303438	-0.312728	-0.321316	-0.329215	-0.336442	-0.343011	-0.348935	-0.354225	-0.358889	-0.362932	-0.366355	-0.369159	-0.371337	-0.372881	-0.37378	-0.374019	-0.37358	-0.372441	-0.370581	-0.367973	-0.364592	-0.36041	-0.355399	-0.349532	-0.342782	-0.335125	-0.326537	-0.317002	-0.306503	-0.295031	-0.282584	-0.269164	-0.254781	-0.239454	-0.22321	-0.206083	-0.188119	-0.169371	-0.149899	-0.129774	-0.109074	-0.0878818	-0.0662894	-0.0443917	-0.0222883	-8.10693e-05	0.0221265	0.0442311	0.0661307	0.0877258	0.108921	0.129625	0.149755	0.169232	0.187986	0.205956	0.223088	0.239339	0.254672	0.269062	0.282489	0.294943	0.306421	0.316926	0.326469	0.335062	0.342726	0.349482	0.355354	0.360371	0.364558	0.367944	0.370557	0.372422	0.373565	0.374009	0.373775	0.37288	0.37134	0.369166	0.366366	0.362947	0.358908	0.354249	0.348963	0.343043	0.336479	0.329256	0.321361	0.312778	0.303493	0.293489	0.282754	0.271278	0.259054	0.246079	0.232356	0.217896	0.202713	0.186832	0.170283	0.153106	0.135347	0.11706	0.0983063	0.079153	0.0596729	0.0399437	0.0200462	6.38974e-05	



